pair_type,aligned,target_file,target_dir,input_file,input_dir,patient,view
synthetic_overexposure,1,00000591_012.png,clear,,,,
synthetic_overexposure,1,00000595_000.png,clear,,,,
synthetic_overexposure,1,00000621_006.png,clear,,,,
synthetic_overexposure,1,00000626_000.png,clear,,,,
synthetic_overexposure,1,00000627_019.png,clear,,,,
synthetic_overexposure,1,00000627_022.png,clear,,,,
synthetic_overexposure,1,00000632_005.png,clear,,,,
synthetic_overexposure,1,00000634_005.png,clear,,,,
synthetic_overexposure,1,00000659_002.png,clear,,,,
synthetic_overexposure,1,00000661_000.png,clear,,,,
synthetic_overexposure,1,00000683_000.png,clear,,,,
synthetic_overexposure,1,00000683_005.png,clear,,,,
synthetic_overexposure,1,00000693_003.png,clear,,,,
synthetic_overexposure,1,00000697_003.png,clear,,,,
synthetic_overexposure,1,00000701_000.png,clear,,,,
synthetic_overexposure,1,00000733_002.png,clear,,,,
synthetic_overexposure,1,00000741_003.png,clear,,,,
synthetic_overexposure,1,00000742_001.png,clear,,,,
synthetic_overexposure,1,00000744_012.png,clear,,,,
synthetic_overexposure,1,00000745_002.png,clear,,,,
synthetic_overexposure,1,00000756_004.png,clear,,,,
synthetic_overexposure,1,00000764_001.png,clear,,,,
synthetic_overexposure,1,00000771_000.png,clear,,,,
synthetic_overexposure,1,00000773_001.png,clear,,,,
synthetic_overexposure,1,00000777_001.png,clear,,,,
synthetic_overexposure,1,00000781_005.png,clear,,,,
synthetic_overexposure,1,00000782_001.png,clear,,,,
synthetic_overexposure,1,00000787_003.png,clear,,,,
synthetic_overexposure,1,00000790_001.png,clear,,,,
synthetic_overexposure,1,00000791_000.png,clear,,,,
synthetic_overexposure,1,00000802_000.png,clear,,,,
synthetic_overexposure,1,00000809_002.png,clear,,,,
synthetic_overexposure,1,00000816_001.png,clear,,,,
synthetic_overexposure,1,00000820_022.png,clear,,,,
synthetic_overexposure,1,00000825_002.png,clear,,,,
synthetic_overexposure,1,00000825_003.png,clear,,,,
synthetic_overexposure,1,00000827_018.png,clear,,,,
synthetic_overexposure,1,00000833_001.png,clear,,,,
synthetic_overexposure,1,00000834_001.png,clear,,,,
synthetic_overexposure,1,00000841_000.png,clear,,,,
synthetic_overexposure,1,00000847_001.png,clear,,,,
synthetic_overexposure,1,00000853_001.png,clear,,,,
synthetic_overexposure,1,00000861_000.png,clear,,,,
synthetic_overexposure,1,00000864_000.png,clear,,,,
synthetic_overexposure,1,00000865_003.png,clear,,,,
synthetic_overexposure,1,00000865_005.png,clear,,,,
synthetic_overexposure,1,00000865_008.png,clear,,,,
synthetic_overexposure,1,00000869_009.png,clear,,,,
synthetic_overexposure,1,00000872_005.png,clear,,,,
synthetic_overexposure,1,00000894_003.png,clear,,,,
synthetic_overexposure,1,00000897_001.png,clear,,,,
synthetic_overexposure,1,00000900_001.png,clear,,,,
synthetic_overexposure,1,00000901_000.png,clear,,,,
synthetic_overexposure,1,00000902_004.png,clear,,,,
synthetic_overexposure,1,00000914_000.png,clear,,,,
synthetic_overexposure,1,00000914_005.png,clear,,,,
synthetic_overexposure,1,00000927_001.png,clear,,,,
synthetic_overexposure,1,00000928_000.png,clear,,,,
synthetic_overexposure,1,00000929_002.png,clear,,,,
synthetic_overexposure,1,00000935_001.png,clear,,,,
synthetic_overexposure,1,00000957_001.png,clear,,,,
synthetic_overexposure,1,00000962_000.png,clear,,,,
synthetic_overexposure,1,00000973_000.png,clear,,,,
synthetic_overexposure,1,00000976_003.png,clear,,,,
synthetic_overexposure,1,00001001_000.png,clear,,,,
synthetic_overexposure,1,00001003_000.png,clear,,,,
synthetic_overexposure,1,00001006_010.png,clear,,,,
synthetic_overexposure,1,00001019_001.png,clear,,,,
synthetic_overexposure,1,00001019_004.png,clear,,,,
synthetic_overexposure,1,00001020_000.png,clear,,,,
synthetic_overexposure,1,00001025_000.png,clear,,,,
synthetic_overexposure,1,00001027_001.png,clear,,,,
synthetic_overexposure,1,00001043_006.png,clear,,,,
synthetic_overexposure,1,00001045_003.png,clear,,,,
synthetic_overexposure,1,00001047_001.png,clear,,,,
synthetic_overexposure,1,00001048_001.png,clear,,,,
synthetic_overexposure,1,00001052_002.png,clear,,,,
synthetic_overexposure,1,00001055_005.png,clear,,,,
synthetic_overexposure,1,00001059_000.png,clear,,,,
synthetic_overexposure,1,00001061_000.png,clear,,,,
synthetic_overexposure,1,00001070_001.png,clear,,,,
synthetic_overexposure,1,00001075_045.png,clear,,,,
synthetic_overexposure,1,00001078_001.png,clear,,,,
synthetic_overexposure,1,00001084_001.png,clear,,,,
synthetic_overexposure,1,00001088_000.png,clear,,,,
synthetic_overexposure,1,00001088_003.png,clear,,,,
synthetic_overexposure,1,00001089_002.png,clear,,,,
synthetic_overexposure,1,00001101_009.png,clear,,,,
synthetic_overexposure,1,00001104_007.png,clear,,,,
synthetic_overexposure,1,00001104_010.png,clear,,,,
synthetic_overexposure,1,00001107_003.png,clear,,,,
synthetic_overexposure,1,00001108_002.png,clear,,,,
synthetic_overexposure,1,00001109_000.png,clear,,,,
synthetic_overexposure,1,00001119_000.png,clear,,,,
synthetic_overexposure,1,00001121_001.png,clear,,,,
synthetic_overexposure,1,00001147_001.png,clear,,,,
synthetic_overexposure,1,00001153_002.png,clear,,,,
synthetic_overexposure,1,00001157_004.png,clear,,,,
synthetic_overexposure,1,00001158_002.png,clear,,,,
synthetic_overexposure,1,00001161_001.png,clear,,,,
synthetic_overexposure,1,00001165_001.png,clear,,,,
synthetic_overexposure,1,00001169_000.png,clear,,,,
synthetic_overexposure,1,00001170_000.png,clear,,,,
synthetic_overexposure,1,00001182_001.png,clear,,,,
synthetic_overexposure,1,00001182_004.png,clear,,,,
synthetic_overexposure,1,00001182_005.png,clear,,,,
synthetic_overexposure,1,00001182_008.png,clear,,,,
synthetic_overexposure,1,00001182_011.png,clear,,,,
synthetic_overexposure,1,00001194_003.png,clear,,,,
synthetic_overexposure,1,00001200_007.png,clear,,,,
synthetic_overexposure,1,00001200_010.png,clear,,,,
synthetic_overexposure,1,00001200_013.png,clear,,,,
synthetic_overexposure,1,00001220_001.png,clear,,,,
synthetic_overexposure,1,00001222_003.png,clear,,,,
synthetic_overexposure,1,00001222_006.png,clear,,,,
synthetic_overexposure,1,00001225_001.png,clear,,,,
synthetic_overexposure,1,00001232_004.png,clear,,,,
synthetic_overexposure,1,00001243_001.png,clear,,,,
synthetic_overexposure,1,00001247_004.png,clear,,,,
synthetic_overexposure,1,00001247_005.png,clear,,,,
synthetic_overexposure,1,00001249_006.png,clear,,,,
synthetic_overexposure,1,00001255_010.png,clear,,,,
synthetic_overexposure,1,00001256_005.png,clear,,,,
synthetic_overexposure,1,00001267_000.png,clear,,,,
synthetic_overexposure,1,00001268_002.png,clear,,,,
synthetic_overexposure,1,00001270_000.png,clear,,,,
synthetic_overexposure,1,00001274_001.png,clear,,,,
synthetic_overexposure,1,00001284_000.png,clear,,,,
synthetic_overexposure,1,00001296_000.png,clear,,,,
synthetic_overexposure,1,00001298_000.png,clear,,,,
synthetic_overexposure,1,00001304_003.png,clear,,,,
synthetic_overexposure,1,00001305_000.png,clear,,,,
synthetic_overexposure,1,00001308_001.png,clear,,,,
synthetic_overexposure,1,00001309_000.png,clear,,,,
synthetic_overexposure,1,00001323_000.png,clear,,,,
synthetic_overexposure,1,00001323_001.png,clear,,,,
synthetic_overexposure,1,00001333_001.png,clear,,,,
synthetic_overexposure,1,00001334_001.png,clear,,,,
synthetic_overexposure,1,00001335_001.png,clear,,,,
synthetic_overexposure,1,00001335_003.png,clear,,,,
synthetic_overexposure,1,00001344_000.png,clear,,,,
synthetic_overexposure,1,00001365_001.png,clear,,,,
synthetic_overexposure,1,00001367_005.png,clear,,,,
synthetic_overexposure,1,00001367_007.png,clear,,,,
synthetic_overexposure,1,00001371_003.png,clear,,,,
synthetic_overexposure,1,00001371_005.png,clear,,,,
synthetic_overexposure,1,00001373_007.png,clear,,,,
synthetic_overexposure,1,00001385_001.png,clear,,,,
synthetic_overexposure,1,00001385_016.png,clear,,,,
synthetic_overexposure,1,00001389_000.png,clear,,,,
synthetic_overexposure,1,00001397_005.png,clear,,,,
synthetic_overexposure,1,00001397_011.png,clear,,,,
synthetic_overexposure,1,00001409_001.png,clear,,,,
synthetic_overexposure,1,00001409_003.png,clear,,,,
synthetic_overexposure,1,00001409_006.png,clear,,,,
synthetic_overexposure,1,00001410_004.png,clear,,,,
synthetic_overexposure,1,00001421_001.png,clear,,,,
synthetic_overexposure,1,00001426_001.png,clear,,,,
synthetic_overexposure,1,00001429_001.png,clear,,,,
synthetic_overexposure,1,00001433_000.png,clear,,,,
synthetic_overexposure,1,00001433_003 - Copy.png,clear,,,,
synthetic_overexposure,1,00001437_015.png,clear,,,,
synthetic_overexposure,1,00001445_001.png,clear,,,,
synthetic_overexposure,1,00001449_000.png,clear,,,,
synthetic_overexposure,1,00001452_003.png,clear,,,,
synthetic_overexposure,1,00001455_000.png,clear,,,,
synthetic_overexposure,1,00001463_000.png,clear,,,,
synthetic_overexposure,1,00001470_001.png,clear,,,,
synthetic_overexposure,1,00001475_000.png,clear,,,,
synthetic_overexposure,1,00001501_007.png,clear,,,,
synthetic_overexposure,1,00001523_001.png,clear,,,,
synthetic_overexposure,1,00001525_001.png,clear,,,,
synthetic_overexposure,1,00001534_006.png,clear,,,,
synthetic_overexposure,1,00001547_005.png,clear,,,,
synthetic_overexposure,1,00001554_000.png,clear,,,,
synthetic_overexposure,1,00001555_003.png,clear,,,,
synthetic_overexposure,1,00001562_001.png,clear,,,,
synthetic_overexposure,1,00001568_001.png,clear,,,,
synthetic_overexposure,1,00001584_002.png,clear,,,,
synthetic_overexposure,1,00001589_001.png,clear,,,,
synthetic_overexposure,1,00001592_001.png,clear,,,,
synthetic_overexposure,1,00001601_001.png,clear,,,,
synthetic_overexposure,1,00001616_010.png,clear,,,,
synthetic_overexposure,1,00001618_000.png,clear,,,,
synthetic_overexposure,1,00001622_000.png,clear,,,,
synthetic_overexposure,1,00001643_000.png,clear,,,,
synthetic_overexposure,1,00001650_006.png,clear,,,,
synthetic_overexposure,1,00001650_011.png,clear,,,,
synthetic_overexposure,1,00001653_000.png,clear,,,,
synthetic_overexposure,1,00001653_003.png,clear,,,,
synthetic_overexposure,1,00001655_001.png,clear,,,,
synthetic_overexposure,1,00001656_003.png,clear,,,,
synthetic_overexposure,1,00001664_001.png,clear,,,,
synthetic_overexposure,1,00001673_007.png,clear,,,,
synthetic_overexposure,1,00001676_001.png,clear,,,,
synthetic_overexposure,1,00001683_001.png,clear,,,,
synthetic_overexposure,1,00001684_006.png,clear,,,,
synthetic_overexposure,1,00001684_031.png,clear,,,,
synthetic_overexposure,1,00001686_001.png,clear,,,,
synthetic_overexposure,1,00001689_005.png,clear,,,,
synthetic_overexposure,1,00001694_002.png,clear,,,,
synthetic_overexposure,1,00001696_000.png,clear,,,,
synthetic_overexposure,1,00001697_002.png,clear,,,,
synthetic_overexposure,1,00001697_012.png,clear,,,,
synthetic_overexposure,1,00001698_001.png,clear,,,,
synthetic_overexposure,1,00001709_000.png,clear,,,,
synthetic_overexposure,1,00001717_001.png,clear,,,,
synthetic_overexposure,1,00001718_006.png,clear,,,,
synthetic_overexposure,1,00001720_001.png,clear,,,,
synthetic_overexposure,1,00001722_000.png,clear,,,,
synthetic_overexposure,1,00001734_000.png,clear,,,,
synthetic_overexposure,1,00001747_000.png,clear,,,,
synthetic_overexposure,1,00001748_004.png,clear,,,,
synthetic_overexposure,1,00001748_008.png,clear,,,,
synthetic_overexposure,1,00001749_003.png,clear,,,,
synthetic_overexposure,1,00001762_002.png,clear,,,,
synthetic_overexposure,1,00001788_001.png,clear,,,,
synthetic_overexposure,1,00001790_000.png,clear,,,,
synthetic_overexposure,1,00001796_001.png,clear,,,,
synthetic_overexposure,1,00001796_006.png,clear,,,,
synthetic_overexposure,1,00001803_006.png,clear,,,,
synthetic_overexposure,1,00001803_014.png,clear,,,,
synthetic_overexposure,1,00001804_000.png,clear,,,,
synthetic_overexposure,1,00001805_002.png,clear,,,,
synthetic_overexposure,1,00001807_001.png,clear,,,,
synthetic_overexposure,1,00001816_001.png,clear,,,,
synthetic_overexposure,1,00001824_001.png,clear,,,,
synthetic_overexposure,1,00001831_000.png,clear,,,,
synthetic_overexposure,1,00001837_001.png,clear,,,,
synthetic_overexposure,1,00001850_001.png,clear,,,,
synthetic_overexposure,1,00001851_001.png,clear,,,,
synthetic_overexposure,1,00001855_003.png,clear,,,,
synthetic_overexposure,1,00001855_006.png,clear,,,,
synthetic_overexposure,1,00001855_008.png,clear,,,,
synthetic_overexposure,1,00001855_030.png,clear,,,,
synthetic_overexposure,1,00001855_035.png,clear,,,,
synthetic_overexposure,1,00001857_000.png,clear,,,,
synthetic_overexposure,1,00001864_001.png,clear,,,,
synthetic_overexposure,1,00001864_002.png,clear,,,,
synthetic_overexposure,1,00001869_000.png,clear,,,,
synthetic_overexposure,1,00001872_007.png,clear,,,,
synthetic_overexposure,1,00001872_009.png,clear,,,,
synthetic_overexposure,1,00001872_013.png,clear,,,,
synthetic_overexposure,1,00001884_000.png,clear,,,,
synthetic_overexposure,1,00001884_002.png,clear,,,,
synthetic_overexposure,1,00001890_001.png,clear,,,,
synthetic_overexposure,1,00001892_005.png,clear,,,,
synthetic_overexposure,1,00001895_003.png,clear,,,,
synthetic_overexposure,1,00001897_000.png,clear,,,,
synthetic_overexposure,1,00001897_001.png,clear,,,,
synthetic_overexposure,1,00001900_006.png,clear,,,,
synthetic_overexposure,1,00001900_009.png,clear,,,,
synthetic_overexposure,1,00001901_006.png,clear,,,,
synthetic_overexposure,1,00001906_002.png,clear,,,,
synthetic_overexposure,1,00001914_000.png,clear,,,,
synthetic_overexposure,1,00001916_002.png,clear,,,,
synthetic_overexposure,1,00001917_002.png,clear,,,,
synthetic_overexposure,1,00001920_000.png,clear,,,,
synthetic_overexposure,1,00001931_023.png,clear,,,,
synthetic_overexposure,1,00001935_001.png,clear,,,,
synthetic_overexposure,1,00001936_000.png,clear,,,,
synthetic_overexposure,1,00001940_003.png,clear,,,,
synthetic_overexposure,1,00001941_002.png,clear,,,,
synthetic_overexposure,1,00001950_004.png,clear,,,,
synthetic_overexposure,1,00001951_012.png,clear,,,,
synthetic_overexposure,1,00001952_003.png,clear,,,,
synthetic_overexposure,1,00001961_004.png,clear,,,,
synthetic_overexposure,1,00001967_001.png,clear,,,,
synthetic_overexposure,1,00001968_001.png,clear,,,,
synthetic_overexposure,1,00001968_004.png,clear,,,,
synthetic_overexposure,1,00001971_000.png,clear,,,,
synthetic_overexposure,1,00001973_000.png,clear,,,,
synthetic_overexposure,1,00001977_000.png,clear,,,,
synthetic_overexposure,1,00001979_000.png,clear,,,,
synthetic_overexposure,1,00001979_002.png,clear,,,,
synthetic_overexposure,1,00001983_000.png,clear,,,,
synthetic_overexposure,1,00001989_002.png,clear,,,,
synthetic_overexposure,1,00001989_012.png,clear,,,,
synthetic_overexposure,1,00001990_000.png,clear,,,,
synthetic_overexposure,1,00001990_002.png,clear,,,,
synthetic_overexposure,1,00001996_011.png,clear,,,,
synthetic_overexposure,1,00002004_002.png,clear,,,,
synthetic_overexposure,1,00002014_003.png,clear,,,,
synthetic_overexposure,1,00002018_000.png,clear,,,,
synthetic_overexposure,1,00002022_002.png,clear,,,,
synthetic_overexposure,1,00002023_000.png,clear,,,,
synthetic_overexposure,1,00002032_010.png,clear,,,,
synthetic_overexposure,1,00002033_000.png,clear,,,,
synthetic_overexposure,1,00002048_002.png,clear,,,,
synthetic_overexposure,1,00002048_006.png,clear,,,,
synthetic_overexposure,1,00002048_007.png,clear,,,,
synthetic_overexposure,1,00002054_002.png,clear,,,,
synthetic_overexposure,1,00002058_012.png,clear,,,,
synthetic_overexposure,1,00002058_015.png,clear,,,,
synthetic_overexposure,1,00002059_010.png,clear,,,,
synthetic_overexposure,1,00002064_002.png,clear,,,,
synthetic_overexposure,1,00002064_006.png,clear,,,,
synthetic_overexposure,1,00002065_001.png,clear,,,,
synthetic_overexposure,1,00002070_001.png,clear,,,,
synthetic_overexposure,1,00002072_008.png,clear,,,,
synthetic_overexposure,1,00002075_005.png,clear,,,,
synthetic_overexposure,1,00002076_000.png,clear,,,,
synthetic_overexposure,1,00002100_001.png,clear,,,,
synthetic_overexposure,1,00002100_003.png,clear,,,,
synthetic_overexposure,1,00002101_000.png,clear,,,,
synthetic_overexposure,1,00002101_003.png,clear,,,,
synthetic_overexposure,1,00002102_000.png,clear,,,,
synthetic_overexposure,1,00002108_002.png,clear,,,,
synthetic_overexposure,1,00002111_010.png,clear,,,,
synthetic_overexposure,1,00002111_014.png,clear,,,,
synthetic_overexposure,1,00002111_018.png,clear,,,,
synthetic_overexposure,1,00002117_010.png,clear,,,,
synthetic_overexposure,1,00002118_001.png,clear,,,,
synthetic_overexposure,1,00002118_008.png,clear,,,,
synthetic_overexposure,1,00002120_006.png,clear,,,,
synthetic_overexposure,1,00002139_001.png,clear,,,,
synthetic_overexposure,1,00002144_000.png,clear,,,,
synthetic_overexposure,1,00002172_000.png,clear,,,,
synthetic_overexposure,1,00002179_001.png,clear,,,,
synthetic_overexposure,1,00002195_001.png,clear,,,,
synthetic_overexposure,1,00002199_000.png,clear,,,,
synthetic_overexposure,1,00002206_002.png,clear,,,,
synthetic_overexposure,1,00002208_002.png,clear,,,,
synthetic_overexposure,1,00002208_005.png,clear,,,,
synthetic_overexposure,1,00002208_014.png,clear,,,,
synthetic_overexposure,1,00002215_001.png,clear,,,,
synthetic_overexposure,1,00002219_009.png,clear,,,,
synthetic_overexposure,1,00002227_002.png,clear,,,,
synthetic_overexposure,1,00002229_001.png,clear,,,,
synthetic_overexposure,1,00002239_002.png,clear,,,,
synthetic_overexposure,1,00002239_006.png,clear,,,,
synthetic_overexposure,1,00002239_007.png,clear,,,,
synthetic_overexposure,1,00002239_009.png,clear,,,,
synthetic_overexposure,1,00002243_004.png,clear,,,,
synthetic_overexposure,1,00002243_007.png,clear,,,,
synthetic_overexposure,1,00002243_013.png,clear,,,,
synthetic_overexposure,1,00002247_000.png,clear,,,,
synthetic_overexposure,1,00002247_002.png,clear,,,,
synthetic_overexposure,1,00002250_002.png,clear,,,,
synthetic_overexposure,1,00002254_001.png,clear,,,,
synthetic_overexposure,1,00002258_002.png,clear,,,,
synthetic_overexposure,1,00002261_000.png,clear,,,,
synthetic_overexposure,1,00002264_002.png,clear,,,,
synthetic_overexposure,1,00002267_001.png,clear,,,,
synthetic_overexposure,1,00002275_010.png,clear,,,,
synthetic_overexposure,1,00002280_000.png,clear,,,,
synthetic_overexposure,1,00002282_000.png,clear,,,,
synthetic_overexposure,1,00002285_000.png,clear,,,,
synthetic_overexposure,1,00002288_002.png,clear,,,,
synthetic_overexposure,1,00002288_006.png,clear,,,,
synthetic_overexposure,1,00002288_007.png,clear,,,,
synthetic_overexposure,1,00002289_000.png,clear,,,,
synthetic_overexposure,1,00002300_019.png,clear,,,,
synthetic_overexposure,1,00002328_001.png,clear,,,,
synthetic_overexposure,1,00002335_001.png,clear,,,,
synthetic_overexposure,1,00002336_002.png,clear,,,,
synthetic_overexposure,1,00002338_000.png,clear,,,,
synthetic_overexposure,1,00002340_001.png,clear,,,,
synthetic_overexposure,1,00002342_001.png,clear,,,,
synthetic_overexposure,1,00002350_014.png,clear,,,,
synthetic_overexposure,1,00002351_008.png,clear,,,,
synthetic_overexposure,1,00002363_000.png,clear,,,,
synthetic_overexposure,1,00002365_001.png,clear,,,,
synthetic_overexposure,1,00002365_002.png,clear,,,,
synthetic_overexposure,1,00002375_000.png,clear,,,,
synthetic_overexposure,1,00002379_001.png,clear,,,,
synthetic_overexposure,1,00002380_001.png,clear,,,,
synthetic_overexposure,1,00002381_009.png,clear,,,,
synthetic_overexposure,1,00002390_000.png,clear,,,,
synthetic_overexposure,1,00002390_003.png,clear,,,,
synthetic_overexposure,1,00002395_001.png,clear,,,,
synthetic_overexposure,1,00002403_004.png,clear,,,,
synthetic_overexposure,1,00002404_000.png,clear,,,,
synthetic_overexposure,1,00002411_002.png,clear,,,,
synthetic_overexposure,1,00002424_002.png,clear,,,,
synthetic_overexposure,1,00002425_005.png,clear,,,,
synthetic_overexposure,1,00002432_000.png,clear,,,,
synthetic_overexposure,1,00002444_000.png,clear,,,,
synthetic_overexposure,1,00002451_006.png,clear,,,,
synthetic_overexposure,1,00002451_015.png,clear,,,,
synthetic_overexposure,1,00002457_001.png,clear,,,,
synthetic_overexposure,1,00002463_004.png,clear,,,,
synthetic_overexposure,1,00002467_000.png,clear,,,,
synthetic_overexposure,1,00002469_001.png,clear,,,,
synthetic_overexposure,1,00002469_003.png,clear,,,,
synthetic_overexposure,1,00002469_004.png,clear,,,,
synthetic_overexposure,1,00002469_007.png,clear,,,,
synthetic_overexposure,1,00002483_001.png,clear,,,,
synthetic_overexposure,1,00002487_001.png,clear,,,,
synthetic_overexposure,1,00002500_002.png,clear,,,,
synthetic_overexposure,1,00002502_008.png,clear,,,,
synthetic_overexposure,1,00002508_000.png,clear,,,,
synthetic_overexposure,1,00002513_000.png,clear,,,,
synthetic_overexposure,1,00002513_003.png,clear,,,,
synthetic_overexposure,1,00002524_010.png,clear,,,,
synthetic_overexposure,1,00002524_021.png,clear,,,,
synthetic_overexposure,1,00002529_005.png,clear,,,,
synthetic_overexposure,1,00002529_026.png,clear,,,,
synthetic_overexposure,1,00002533_008.png,clear,,,,
synthetic_overexposure,1,00002534_001.png,clear,,,,
synthetic_overexposure,1,00002537_001.png,clear,,,,
synthetic_overexposure,1,00002544_001.png,clear,,,,
synthetic_overexposure,1,00002547_008.png,clear,,,,
synthetic_overexposure,1,00002549_003.png,clear,,,,
synthetic_overexposure,1,00002549_004.png,clear,,,,
synthetic_overexposure,1,00002554_000.png,clear,,,,
synthetic_overexposure,1,00002558_002.png,clear,,,,
synthetic_overexposure,1,00002561_000.png,clear,,,,
synthetic_overexposure,1,00002563_000.png,clear,,,,
synthetic_overexposure,1,00002570_000.png,clear,,,,
synthetic_overexposure,1,00002582_004.png,clear,,,,
synthetic_overexposure,1,00002582_011.png,clear,,,,
synthetic_overexposure,1,00002586_001.png,clear,,,,
synthetic_overexposure,1,00002586_005.png,clear,,,,
synthetic_overexposure,1,00002586_007.png,clear,,,,
synthetic_overexposure,1,00002592_001.png,clear,,,,
synthetic_overexposure,1,00002592_003.png,clear,,,,
synthetic_overexposure,1,00002613_001.png,clear,,,,
synthetic_overexposure,1,00002623_002.png,clear,,,,
synthetic_overexposure,1,00002628_001.png,clear,,,,
synthetic_overexposure,1,00002629_001.png,clear,,,,
synthetic_overexposure,1,00002633_005.png,clear,,,,
synthetic_overexposure,1,00002644_001.png,clear,,,,
synthetic_overexposure,1,00002644_004.png,clear,,,,
synthetic_overexposure,1,00002644_012.png,clear,,,,
synthetic_overexposure,1,00002651_001.png,clear,,,,
synthetic_overexposure,1,00002659_000.png,clear,,,,
synthetic_overexposure,1,00002659_005.png,clear,,,,
synthetic_overexposure,1,00002665_002.png,clear,,,,
synthetic_overexposure,1,00002668_003.png,clear,,,,
synthetic_overexposure,1,00002675_002.png,clear,,,,
synthetic_overexposure,1,00002675_003.png,clear,,,,
synthetic_overexposure,1,00002675_006.png,clear,,,,
synthetic_overexposure,1,00002677_001.png,clear,,,,
synthetic_overexposure,1,00002685_000.png,clear,,,,
synthetic_overexposure,1,00002701_001.png,clear,,,,
synthetic_overexposure,1,00002701_002.png,clear,,,,
synthetic_overexposure,1,00002704_008.png,clear,,,,
synthetic_overexposure,1,00002704_029.png,clear,,,,
synthetic_overexposure,1,00002714_000.png,clear,,,,
synthetic_overexposure,1,00002716_000.png,clear,,,,
synthetic_overexposure,1,00002722_004.png,clear,,,,
synthetic_overexposure,1,00002722_007.png,clear,,,,
synthetic_overexposure,1,00002723_001.png,clear,,,,
synthetic_overexposure,1,00002723_010.png,clear,,,,
synthetic_overexposure,1,00002737_002.png,clear,,,,
synthetic_overexposure,1,00002741_000.png,clear,,,,
synthetic_overexposure,1,00002743_003.png,clear,,,,
synthetic_overexposure,1,00002743_005.png,clear,,,,
synthetic_overexposure,1,00002752_000.png,clear,,,,
synthetic_overexposure,1,00002755_000.png,clear,,,,
synthetic_overexposure,1,00002756_003.png,clear,,,,
synthetic_overexposure,1,00002759_002.png,clear,,,,
synthetic_overexposure,1,00002790_001.png,clear,,,,
synthetic_overexposure,1,00002794_002.png,clear,,,,
synthetic_overexposure,1,00002796_008.png,clear,,,,
synthetic_overexposure,1,00002801_001.png,clear,,,,
synthetic_overexposure,1,00002803_001.png,clear,,,,
synthetic_overexposure,1,00002803_004.png,clear,,,,
synthetic_overexposure,1,00002803_007.png,clear,,,,
synthetic_overexposure,1,00002817_007.png,clear,,,,
synthetic_overexposure,1,00002840_001.png,clear,,,,
synthetic_overexposure,1,00002840_003.png,clear,,,,
synthetic_overexposure,1,00002843_017.png,clear,,,,
synthetic_overexposure,1,00002843_020.png,clear,,,,
synthetic_overexposure,1,00002846_007.png,clear,,,,
synthetic_overexposure,1,00002856_015.png,clear,,,,
synthetic_overexposure,1,00002868_010.png,clear,,,,
synthetic_overexposure,1,00002878_014.png,clear,,,,
synthetic_overexposure,1,00002883_000.png,clear,,,,
synthetic_overexposure,1,00002884_000.png,clear,,,,
synthetic_overexposure,1,00002893_003.png,clear,,,,
synthetic_overexposure,1,00002898_002.png,clear,,,,
synthetic_overexposure,1,00002901_000.png,clear,,,,
synthetic_overexposure,1,00002903_001.png,clear,,,,
synthetic_overexposure,1,00002908_001.png,clear,,,,
synthetic_overexposure,1,00002910_000.png,clear,,,,
synthetic_overexposure,1,00002922_000.png,clear,,,,
synthetic_overexposure,1,00002926_001.png,clear,,,,
synthetic_overexposure,1,00002931_002.png,clear,,,,
synthetic_overexposure,1,00002935_001.png,clear,,,,
synthetic_overexposure,1,00002939_003.png,clear,,,,
synthetic_overexposure,1,00002942_000.png,clear,,,,
synthetic_overexposure,1,00002952_001.png,clear,,,,
synthetic_overexposure,1,00002954_005.png,clear,,,,
synthetic_overexposure,1,00002954_008.png,clear,,,,
synthetic_overexposure,1,00002959_001.png,clear,,,,
synthetic_overexposure,1,00002973_001.png,clear,,,,
synthetic_overexposure,1,00002981_003.png,clear,,,,
synthetic_overexposure,1,00002981_006.png,clear,,,,
synthetic_overexposure,1,00002988_003.png,clear,,,,
synthetic_overexposure,1,00002993_001.png,clear,,,,
synthetic_overexposure,1,00002995_000.png,clear,,,,
synthetic_overexposure,1,00003002_008.png,clear,,,,
synthetic_overexposure,1,00003013_000.png,clear,,,,
synthetic_overexposure,1,00003022_002.png,clear,,,,
synthetic_overexposure,1,00003027_001.png,clear,,,,
synthetic_overexposure,1,00003031_001.png,clear,,,,
synthetic_overexposure,1,00003038_000.png,clear,,,,
synthetic_overexposure,1,00003043_000.png,clear,,,,
synthetic_overexposure,1,00003044_002.png,clear,,,,
synthetic_overexposure,1,00003052_003.png,clear,,,,
synthetic_overexposure,1,00003052_006.png,clear,,,,
synthetic_overexposure,1,00003056_001.png,clear,,,,
synthetic_overexposure,1,00003064_001.png,clear,,,,
synthetic_overexposure,1,00003064_027.png,clear,,,,
synthetic_overexposure,1,00003067_000.png,clear,,,,
synthetic_overexposure,1,00003068_004.png,clear,,,,
synthetic_overexposure,1,00003071_001.png,clear,,,,
synthetic_overexposure,1,00003072_029.png,clear,,,,
synthetic_overexposure,1,00003074_001.png,clear,,,,
synthetic_overexposure,1,00003086_000.png,clear,,,,
synthetic_overexposure,1,00003098_010.png,clear,,,,
synthetic_overexposure,1,00003104_003.png,clear,,,,
synthetic_overexposure,1,00003104_006.png,clear,,,,
synthetic_overexposure,1,00003104_007.png,clear,,,,
synthetic_overexposure,1,00003111_001.png,clear,,,,
